# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.23713729893258959 0.05245208740234375 -8.21976770668959e-08 9.258655491126544e-09 1.672445139958812e-08 1.9116222851822815e-08 0.005066578744546087
0.378290453059131 0.05245208740234375 -2.5942100508603946e-07 7.658975815009002e-09 1.3304527642636008e-08 1.5351559084619335e-08 0.026817879054686092
0.5194436071856724 0.05245208740234375 -6.367196958021026e-07 1.361906869704606e-08 6.506526690915747e-08 6.647531865387907e-08 0.0800271235427205
0.6605967613122139 0.05245208740234375 -1.1295899951286583e-06 2.5748269773006506e-08 4.677172288753335e-08 5.339070572835437e-08 0.1470472761108613
0.8017499154387553 0.05245208740234375 -1.2525635705881584e-06 4.144881609803191e-08 1.9230177944337547e-07 1.9671801832322604e-07 0.21057609313560713
0.9429030695652967 0.05245208740234375 -7.064163889978931e-07 4.989543167196537e-08 4.428317948541483e-07 4.456338773426884e-07 0.3043831839664839
1.084056223691838 0.05245208740234375 -1.2277941215848982e-07 7.039402978627828e-08 1.714940745543787e-07 1.8537944070693014e-07 0.4499142912807708
1.2252093778183795 0.05245208740234375 -5.897387412129958e-07 1.0171893817148365e-07 7.281583816557006e-07 7.352287883089067e-07 0.6129419515113923
1.3663625319449209 0.05245208740234375 -2.380707074293082e-06 1.1077613924051741e-07 1.5714069887836542e-06 1.5753067248707935e-06 0.752297508390705
1.5075156860714622 0.05245208740234375 -4.542824637026787e-06 1.014794740680233e-07 1.5197907417734023e-06 1.5231749677687299e-06 0.8537117215138401
1.6486688401980036 0.05245208740234375 -5.71277820024586e-06 1.0878342439664235e-07 3.792084252539504e-07 3.9450331203557834e-07 0.9218863167022938
1.789821994324545 0.05245208740234375 -5.096154955804202e-06 1.309531342052401e-07 1.3169148484022292e-06 1.3234097783001461e-06 0.9662876277015222
1.9309751484510866 0.05245208740234375 -2.7710448745746375e-06 1.4092835372332152e-07 2.803496648705484e-06 2.8070365619610384e-06 0.9949665596372105
2.072128302577628 0.05245208740234375 6.112635504542839e-07 1.3109585181185264e-07 3.5589631091647336e-06 3.561376775175267e-06 1.013524394224063
2.2132814567041694 0.05245208740234375 4.270687445004326e-06 1.0881237624057268e-07 3.4559775617712157e-06 3.457690130808317e-06 1.0256044460522067
