# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2281278034343691 0.06666666666666668 1.5461780352420295e-07 1.0829437031060405e-08 9.168430507403815e-08 9.232165782371438e-08 0.0010673051093233411
0.4055605394388784 0.06666666666666668 -3.9414364702366796e-07 8.928231382878686e-09 9.233198272925784e-08 9.276264523148414e-08 0.00045388791083170405
0.5829932754433876 0.06666666666666668 -1.5802792247642005e-06 3.795635050092182e-08 2.0968049221860117e-07 2.1308822905168576e-07 0.0020110262444946888
0.760426011447897 0.06666666666666668 -2.6515953502035344e-06 7.067832826952783e-08 4.6258985531731555e-07 4.6795811813608925e-07 0.025012607075160537
0.9378587474524063 0.06666666666666668 -2.0794686603420166e-06 1.043976404972997e-07 4.4832770540255514e-07 4.603222770765322e-07 0.10024318323231164
1.1152914834569154 0.06666666666666668 -5.997762568938662e-06 1.3201983017752723e-07 3.4085705991595726e-06 3.4111263191232235e-06 0.31457999774309175
1.2927242194614248 0.06666666666666668 -9.763433123304576e-06 1.4726461817520888e-07 2.8706200923677945e-06 2.874394994163463e-06 0.5964380049390607
1.470156955465934 0.06666666666666668 -7.528240480595999e-06 1.582968574126135e-07 2.707031560119165e-06 2.7116559078444872e-06 0.9159672015958696
1.6475896914704433 0.06666666666666668 -1.5788929411166004e-07 1.5058504615827475e-07 7.550157493285675e-06 7.551659024978837e-06 1.3704419644417136
1.8250224274749527 0.06666666666666668 8.637288502176688e-06 1.347693656111312e-07 8.307063580123119e-06 8.308156721326045e-06 1.8735950102209467
