# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2308552777570089 0.209808349609375 -1.0464081290814114e-07 4.466749610041015e-09 8.901405262290532e-10 4.554580357753818e-09 0.0002920361140864113
0.36826913356475227 0.05245208740234375 -2.496743756895136e-07 5.580158969790703e-09 1.5199287787837912e-08 1.6191248357852285e-08 0.040262147033275034
0.5056829893724957 0.05245208740234375 -5.250445847671569e-07 1.2220029414490263e-08 2.9368681168626043e-08 3.18095669960378e-08 0.12371373513222454
0.643096845180239 0.05245208740234375 -7.93588887755147e-07 2.1902119068402058e-08 4.0292855456138504e-08 4.586084408834765e-08 0.25862229012584814
0.7805107009879824 0.05245208740234375 -7.663802431416997e-07 3.12630847361875e-08 2.2401056129786787e-07 2.2618159085170452e-07 0.4200368813205716
0.9179245567957257 0.05245208740234375 -4.936650973856818e-07 4.394675525289869e-08 2.609055977335286e-07 2.645808916493178e-07 0.5849318927843988
1.0553384126034693 0.05245208740234375 -5.96297899494754e-07 6.877777662488513e-08 1.661550479290688e-07 1.798273686338477e-07 0.7354873734325242
1.1927522684112126 0.05245208740234375 -1.6090845210640556e-06 8.534331434930144e-08 8.855124618671128e-07 8.896155357378146e-07 0.8550188511080584
1.330166124218956 0.05245208740234375 -3.2313317172342182e-06 8.180109538144533e-08 1.2511130970993444e-06 1.2537844316066132e-06 0.9381106789906977
1.4675799800266993 0.05245208740234375 -4.488810848038446e-06 8.043132525887548e-08 7.903837672114263e-07 7.944656679518788e-07 0.9911846395036884
1.6049938358344427 0.05245208740234375 -4.531690436756528e-06 9.729809193095234e-08 3.5257215130167264e-07 3.657513370678139e-07 1.023912003762096
1.742407691642186 0.05245208740234375 -3.1635000050714106e-06 1.1137723875686582e-07 1.6086621393179056e-06 1.6125131837563264e-06 1.0439869541000724
1.8798215474499296 0.05245208740234375 -7.755257614440168e-07 1.0929944968868358e-07 2.442224322629808e-06 2.4446688961384678e-06 1.0563914213098986
2.017235403257673 0.05245208740234375 2.013229282339758e-06 9.407804724926633e-08 2.6190730492000743e-06 2.620762163192305e-06 1.0641415186409537
2.1546492590654163 0.05245208740234375 4.659788789329908e-06 7.562874345301847e-08 2.196539992436572e-06 2.1978415878332857e-06 1.069040244444191
