# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2234404017329292 0.05245208740234375 -4.024968191208473e-07 8.967202628945657e-08 1.9746666647511712e-07 2.168735960592071e-07 0.000776312271744676
0.35644064085967275 0.05245208740234375 -1.03758127893439e-06 3.5139420437008044e-08 7.273598341901698e-08 8.077934236288589e-08 0.005075873250766499
0.4894408799864163 0.05245208740234375 -2.897427329137454e-06 7.78234683401717e-08 2.0490735308254702e-07 2.1918831075536236e-07 0.031934411683662955
0.6224411191131599 0.05245208740234375 -7.2031911772089965e-06 1.6461613980782263e-07 6.600274577025271e-07 6.802460719522677e-07 0.12048382295111616
0.7554413582399034 0.05245208740234375 -1.1988660840561392e-05 3.3752574712858935e-07 4.1079269747441445e-07 5.316712050440744e-07 0.2929650615614275
0.888441597366647 0.05245208740234375 -1.2007774777348842e-05 4.800505499256417e-07 3.841634271277619e-06 3.8715116433686e-06 0.5073032358260122
1.0214418364933906 0.05245208740234375 -7.081434041527203e-06 5.695788034859576e-07 5.179875264356377e-06 5.211096599341787e-06 0.699057867314269
1.1544420756201341 0.05245208740234375 -6.9941423864241e-06 8.915930549713783e-07 1.5801216902460087e-06 1.814310538926316e-06 0.8416709845822921
1.2874423147468776 0.05245208740234375 -2.1692449803238982e-05 1.2302081434250332e-06 1.4453268586857252e-05 1.4505529460174279e-05 0.9394489986454843
1.4204425538736212 0.05245208740234375 -4.8491031352634926e-05 1.2919011577481185e-06 2.2753972555150956e-05 2.2790618149623628e-05 1.0036114279632269
1.5534427930003647 0.05245208740234375 -7.285105037003494e-05 1.2248182270608922e-06 1.734451516724564e-05 1.7387707901737786e-05 1.0444161579007138
1.6864430321271082 0.05245208740234375 -8.014951665357258e-05 1.321358398323105e-06 1.1839793841883454e-06 1.7742026938887267e-06 1.0699455809588951
1.819443271253852 0.05245208740234375 -6.489831845861061e-05 1.4916194751952691e-06 2.4225352459809452e-05 2.4271230509819184e-05 1.0858769996557383
1.9524435103805955 0.05245208740234375 -3.1234389423136885e-05 1.5298777119436012e-06 4.217672189669039e-05 4.2204459429831165e-05 1.0958705105652253
2.085443749507339 0.05245208740234375 1.1891729775041328e-05 1.4099238544564656e-06 4.953747983671245e-05 4.955754023201775e-05 1.102191898045556
