# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2083128502266636 0.06666666666666668 1.1855649633622815e-06 4.636794413682839e-08 6.904169996655611e-07 6.919722679924908e-07 0.0011976354123580623
0.37033395595851304 0.06666666666666668 -2.5840171006838033e-07 3.589685129173254e-08 4.97177482415161e-07 4.984716972440245e-07 0.00040816265573278903
0.5323550616903625 0.06666666666666668 -1.951051485301197e-06 8.633374808387324e-08 1.0677770729702715e-08 8.699155617625071e-08 0.0009293511682599762
0.694376167422212 0.06666666666666668 -9.663320336595265e-06 2.3972119311764045e-07 1.570348137484397e-06 1.58854006034801e-06 0.010941705401925976
0.8563972731540614 0.06666666666666668 -9.630602043323536e-06 3.294343170229472e-07 4.975704438567479e-06 4.98659820210256e-06 0.06327702617387282
1.018418378885911 0.06666666666666668 -1.559210625237627e-05 5.607369989892276e-07 2.488098876142129e-06 2.550502303369901e-06 0.18265212089843633
1.1804394846177604 0.06666666666666668 -3.76579502877753e-05 6.303166742657522e-07 1.5694551186607128e-05 1.5707203317551113e-05 0.44131175172655457
1.3424605903496099 0.06666666666666668 -4.80439858736313e-05 6.654172172826293e-07 3.817627352446311e-06 3.875184985933238e-06 0.8204237229449286
1.5044816960814593 0.06666666666666668 -3.359315150079421e-05 6.730246911186721e-07 2.2968971244821975e-05 2.2978829436686156e-05 1.2830440667279366
1.6665028018133088 0.06666666666666668 -3.749569862061883e-06 6.521231532927391e-07 4.010908338357408e-05 4.011438438362926e-05 1.7767198716279293
