# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2538420067763433 0.5340576171875 -3.421764410114264e-07 7.074321427015262e-09 3.15625834885865e-09 7.74648245447359e-09 0.00012626762971241047
0.4049384393813095 0.05245208740234375 -8.535517735541234e-07 1.3432515678140137e-08 2.5051681665874106e-08 2.84256790900723e-08 0.024038127515233834
0.5560348719862758 0.05245208740234375 -1.8268842270259875e-06 2.724652415279514e-08 4.834541990447856e-08 5.549461869541227e-08 0.07305114851837788
0.707131304591242 0.05245208740234375 -2.8795813518041127e-06 5.074247847011835e-08 1.3324129704821064e-07 1.4257644391827118e-07 0.14722013267157708
0.8582277371962083 0.05245208740234375 -2.9845732467169405e-06 8.144052224378714e-08 5.984342840381036e-07 6.039504540734599e-07 0.2438818863373364
1.0093241698011743 0.05245208740234375 -2.0258492498448992e-06 1.2450825713975374e-07 6.234385904632444e-07 6.357499368264035e-07 0.37660665983718095
1.1604206024061408 0.05245208740234375 -2.131808790215029e-06 1.9859278141250765e-07 7.890956196279069e-07 8.137020276152114e-07 0.5349079287100597
1.3115170350111072 0.05245208740234375 -5.684996188140667e-06 2.5335982164335024e-07 3.1131844222353076e-06 3.1234769802372062e-06 0.6808504379277475
1.4626134676160731 0.05245208740234375 -1.1921296134554602e-05 2.5610694673088945e-07 4.071628589722748e-06 4.079675249429968e-06 0.789705833795292
1.6137099002210396 0.05245208740234375 -1.6853894603566874e-05 2.778771854658675e-07 1.9185084793191776e-06 1.9385279248496823e-06 0.8614228710034277
1.7648063328260055 0.05245208740234375 -1.6625620215103848e-05 3.4948039441141076e-07 2.697251496458974e-06 2.71979818759189e-06 0.9062451901787344
1.915902765430972 0.05245208740234375 -1.0256407324360833e-05 3.94199048859823e-07 7.40942689530147e-06 7.419905646767941e-06 0.9338953414505166
2.0669991980359383 0.05245208740234375 4.2501828082323745e-07 3.7557928473582104e-07 1.006972569709861e-05 1.0076727415879162e-05 0.9509997994139966
2.2180956306409043 0.05245208740234375 1.250281563554097e-05 3.1399152378290836e-07 9.888867678827651e-06 9.893851355582904e-06 0.9616617745469901
2.3691920632458707 0.05245208740234375 2.3497233290020682e-05 2.5403325941397483e-07 7.323120042330462e-06 7.327524824336701e-06 0.9683680839574181
