# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2273839764003417 0.133514404296875 -3.855383885727613e-08 1.5030225700965302e-09 1.584862503428488e-09 2.1842312150944993e-09 0.00029628622473968795
0.36273158140054507 0.05245208740234375 -8.694941877650726e-08 1.5986374713900618e-09 2.8161037092379342e-09 3.238222022362899e-09 0.025281862982399487
0.4980791864007485 0.05245208740234375 -2.041773823493383e-07 3.719827709850863e-09 1.0286166499417703e-08 1.0938114071663239e-08 0.08485898801535427
0.6334267914009519 0.05245208740234375 -3.791186729330217e-07 6.498411577443994e-09 3.173973476907212e-10 6.5061581679343796e-09 0.16806947732839334
0.7687743964011553 0.05245208740234375 -4.6193524142886285e-07 1.2026936109997884e-08 7.269625091188217e-08 7.368440872285874e-08 0.24458510959272498
0.9041220014013587 0.05245208740234375 -3.0466565145882265e-07 1.730177177346672e-08 1.5406559850891536e-07 1.5503406061382587e-07 0.33652648459307727
1.0394696064015623 0.05245208740234375 -5.285733841071506e-08 2.233015436921858e-08 7.091813767470017e-08 7.435064253522534e-08 0.4746294526174188
1.1748172114017654 0.05245208740234375 -9.671583409998739e-08 2.977460762207624e-08 2.479630791606815e-07 2.497443010078408e-07 0.6354964329622369
1.310164816401969 0.05245208740234375 -6.385305359946256e-07 3.3883012168177006e-08 5.974333564498028e-07 5.983934106526124e-07 0.7777635499655098
1.4455124214021722 0.05245208740234375 -1.4350004764620637e-06 3.319933417236636e-08 6.632105651438944e-07 6.64040999869716e-07 0.8835129523476659
1.5808600264023758 0.05245208740234375 -2.0046713605194293e-06 3.555359548762243e-08 3.220458119870889e-07 3.240024122912064e-07 0.9555839612663742
1.716207631402579 0.05245208740234375 -1.998118570936079e-06 4.212418895870729e-08 2.7517321380114796e-07 2.783787795236576e-07 1.003047488176711
1.8515552364027825 0.05245208740234375 -1.3688158663060966e-06 4.585382222119567e-08 8.573775191591208e-07 8.58602808853862e-07 1.0340235795561272
1.9869028414029861 0.05245208740234375 -3.035605372943424e-07 4.3585729000910375e-08 1.2156708056516133e-06 1.2164518993721795e-06 1.054264296353803
2.1222504464031893 0.05245208740234375 9.32759699226406e-07 3.679644298598454e-08 1.2774215302121144e-06 1.2779513856426153e-06 1.0675586631522938
