# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2782452012119448 0.05245208740234375 1.497268143778416e-07 3.848869825662288e-09 6.469408786118383e-09 7.527751920513811e-09 0.12994863595595477
0.44386734479048334 0.05245208740234375 2.6646796880773826e-07 1.2577466826231435e-08 7.572328660302733e-10 1.2600241004772436e-08 0.002879880708348147
0.6094894883690218 0.05245208740234375 7.895926610215372e-07 1.9388285312545903e-08 4.053994862656855e-08 4.493765728212253e-08 4.604225030569061
0.7751116319475604 0.05245208740234375 1.0956456961783804e-06 2.7934957690140596e-08 5.477825255203821e-08 6.14899895414272e-08 6.25593483435244
0.9407337755260989 0.05245208740234375 9.359935463740181e-07 4.092614455100365e-08 4.9907782784834804e-08 6.454251382079799e-08 6.907432508384331
1.1063559191046375 0.05245208740234375 1.1625982727077796e-06 5.0773055281651884e-08 2.446553936130012e-07 2.4986829484063447e-07 7.2227047071902355
1.271978062683176 0.05245208740234375 1.546377219691709e-06 4.288476863393855e-08 2.786764930722847e-07 2.8195689594662087e-07 7.403145146349213
1.4376002062617146 0.05245208740234375 1.502147232982398e-06 4.7875381395130165e-08 6.73791538605018e-08 8.265592851505784e-08 7.512323946173209
1.6032223498402531 0.05245208740234375 9.20287106155109e-07 5.218599960864369e-08 4.744207183036459e-07 4.772823027422039e-07 7.579728012983974
1.7688444934187917 0.05245208740234375 4.308882019538288e-08 4.622536944040511e-08 6.76756896797169e-07 6.783337542408132e-07 7.621869048508423
1.9344666369973302 0.05245208740234375 -8.478270417323573e-07 3.6188209733675054e-08 6.193919620208214e-07 6.20448216324079e-07 7.648507476135568
2.100088780575869 0.05245208740234375 -1.5747053127070971e-06 3.0501334937798004e-08 3.7869978193258155e-07 3.799261194874242e-07 7.665522135606484
2.2657109241544076 0.05245208740234375 -2.0711945398802573e-06 3.167023169497879e-08 6.097684612066854e-08 6.871083858051311e-08 7.676497375506963
2.431333067732946 0.05245208740234375 -2.343561390103136e-06 3.5246757623247984e-08 2.5049969365401666e-07 2.5296725172185466e-07 7.68364330401947
2.5969552113114847 0.05245208740234375 -2.4323154055943917e-06 3.770111503908283e-08 5.080904494999439e-07 5.094872706439731e-07 7.688337598673733
