# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.27480452321637416 0.06666666666666668 3.7332638291097136e-07 6.478498348073792e-09 2.0423481328848685e-08 2.142637464518498e-08 0.00079200507939658
0.4885413746068874 0.06666666666666668 8.9778251056787e-07 9.626211092263457e-09 2.3134087193640535e-08 2.5056933776417636e-08 0.0005113560046134708
0.7022782259974006 0.06666666666666668 1.8546862850836425e-06 2.519483014954266e-08 3.604680834062082e-08 4.3978993369673144e-08 0.004640042661619336
0.9160150773879139 0.06666666666666668 2.5333060085569874e-06 5.5402743253634167e-08 9.893053833752386e-08 1.1338745687147402e-07 0.03822723611880108
1.1297519287784272 0.06666666666666668 3.5981170229260167e-06 6.609489938143474e-08 7.275311026529134e-07 7.305272349827938e-07 0.18503785760705158
1.3434887801689404 0.06666666666666668 3.605249397818634e-06 8.204524243810194e-08 3.148043165073318e-08 8.787741111140795e-08 0.3903020109020224
1.5572256315594535 0.06666666666666668 1.6738171087479576e-06 8.682222228774819e-08 1.3853160314880692e-06 1.3880340793297679e-06 0.7503939625766185
1.770962482949967 0.06666666666666668 -1.0865401761334385e-06 7.246397521126338e-08 1.8203298871705103e-06 1.8217716448088717e-06 1.2164197253481597
1.9846993343404802 0.06666666666666668 -3.466728484600012e-06 6.4197840241351e-08 1.1664847784957453e-06 1.1682500165435146e-06 1.5552320862867308
2.1984361857309933 0.06666666666666668 -4.963886694125246e-06 6.991962144868408e-08 1.3269384909813e-09 6.993221167163335e-08 1.7745047698013963
