# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.23741925801483538 0.05245208740234375 -2.6696461333383914e-07 1.7263851344210414e-08 2.637035836301712e-08 3.151882554012669e-08 0.005998672371496938
0.37874024492842784 0.05245208740234375 -6.718363748231487e-07 1.570010600251865e-08 4.53168680960759e-08 4.7959481466415626e-08 0.03409952488577203
0.5200612318420204 0.05245208740234375 -1.4774227916284076e-06 3.10434108314292e-08 1.0040988546632202e-07 1.0509918389506553e-07 4.068825705717427e-05
0.6613822187556129 0.05245208740234375 -2.3886411320197643e-06 5.8389918667561e-08 5.927862515955152e-08 8.320659831294033e-08 0.19914496581354693
0.8027032056692054 0.05245208740234375 -2.5226038990493677e-06 9.863535459649635e-08 6.1855673014439e-07 6.263715842719051e-07 0.3113334795990434
0.9440241925827979 0.05245208740234375 -1.7972201699393055e-06 1.379682362662436e-07 8.586971907764894e-07 8.697103538913703e-07 0.44751954769626484
1.0853451794963902 0.05245208740234375 -1.949244262795312e-06 1.9328489139650258e-07 3.534870854814627e-07 4.028798441773139e-07 0.603627790958635
1.2266661664099827 0.05245208740234375 -4.80025340029881e-06 2.4313702793324603e-07 2.730417547492738e-06 2.741221552156715e-06 0.7479051244411005
1.3679871533235752 0.05245208740234375 -9.726890278285954e-06 2.584083676793101e-07 4.219258107529591e-06 4.227163808328329e-06 0.8566223092471528
1.5093081402371678 0.05245208740234375 -1.3777058979988676e-05 2.789790480017004e-07 3.0077637567165226e-06 3.0206741177163457e-06 0.9286942909622851
1.6506291271507603 0.05245208740234375 -1.410738245643669e-05 3.293236182125507e-07 7.112525474519903e-07 7.837947638059032e-07 0.9737690643403076
1.7919501140643528 0.05245208740234375 -9.875933154047434e-06 3.6318998947998125e-07 5.0944767484183886e-06 5.107406417021663e-06 1.0015156760104726
1.933271100977945 0.05245208740234375 -2.2262688089132562e-06 3.4969873319605004e-07 8.194729724627832e-06 8.20218778520084e-06 1.0186447016433327
2.0745920878915376 0.05245208740234375 6.83581734654094e-06 2.9882864122427376e-07 9.038061486275133e-06 9.043000275710811e-06 1.029314897774359
2.21591307480513 0.05245208740234375 1.5484976640325655e-05 2.421342310259651e-07 7.716768507141268e-06 7.720566376804347e-06 1.0360316681879793
