# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2589374939898978 0.06666666666666668 4.720438707875062e-06 1.7127937899814593e-07 7.429560965208243e-07 7.624436943325394e-07 0.0007857927701196213
0.4603333226487072 0.06666666666666668 1.1603885187788698e-05 1.430828165720928e-07 9.514780508397396e-07 9.62176269520296e-07 0.0003626634103732789
0.6617291513075165 0.06666666666666668 2.5929928808216436e-05 3.369468111958343e-07 9.314296799136386e-07 9.905020960094252e-07 0.0008730925749851634
0.8631249799663261 0.06666666666666668 4.8130552932166316e-05 7.949481344276692e-07 7.00621259136282e-07 1.0596285600075816e-06 0.010204905851343237
1.0645208086251354 0.06666666666666668 7.303669200752593e-05 1.2987133134012925e-06 6.328969908253507e-07 1.4447196514900557e-06 0.06273094454219773
1.2659166372839448 0.06666666666666668 0.00011637077982061585 1.8205967265500284e-06 1.6661031817711167e-05 1.6760207447150185e-05 0.22087855232291861
1.4673124659427543 0.06666666666666668 0.0001279931739068 2.1103322558120443e-06 2.5876766396232044e-06 3.3390975758687243e-06 0.44970999658004224
1.6687082946015637 0.06666666666666668 8.24401388808762e-05 2.1597165141712525e-06 3.362872704743115e-05 3.369800674004638e-05 0.7971726528012633
1.870104123260373 0.06666666666666668 7.341279460987251e-06 1.895154579710975e-06 5.152881026375031e-05 5.1563648998869146e-05 1.2656920688634785
2.0714999519191823 0.06666666666666668 -6.330429806909709e-05 1.7545974300498925e-06 3.86486128407017e-05 3.8688420575825915e-05 1.668106275776352
