# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.30067489485426896 0.06666666666666668 4.369826470053109e-07 5.928384564667155e-09 2.3416947220683602e-08 2.415572728532232e-08 0.0004204260106291209
0.5345331464075893 0.06666666666666668 1.1761157798292129e-06 9.927343136267104e-09 2.283770973701961e-08 2.490207075280186e-08 0.000255880055271945
0.7683913979609096 0.06666666666666668 2.498981279977541e-06 3.556960029172595e-08 1.939047784468225e-09 3.562241388821933e-08 0.004936578111391553
1.00224964951423 0.06666666666666668 3.4223670022644276e-06 7.044594246052427e-08 8.913853051379636e-08 1.1361473685799082e-07 0.07582856796469867
1.2361079010675502 0.06666666666666668 5.056365101631478e-06 8.757340460491273e-08 8.149746331280875e-07 8.196662453928163e-07 0.31913443901233673
1.4699661526208707 0.06666666666666668 4.113560798132826e-06 1.0029027541781239e-07 4.903567656952203e-07 5.0050763930879e-07 0.6507762526037386
1.703824404174191 0.06666666666666668 5.470440357945735e-07 9.257948590180282e-08 1.8994475567414839e-06 1.9017023904967451e-06 1.2196365635261153
1.9376826557275113 0.06666666666666668 -3.2591070606250083e-06 7.347013850961148e-08 1.7405775265716332e-06 1.742127431406453e-06 1.7654315109375902
2.1715409072808316 0.06666666666666668 -5.876363592660996e-06 7.447705190765562e-08 4.624544732484073e-07 4.684132481989781e-07 2.0759962817058097
2.4053991588341517 0.06666666666666668 -7.090426461399779e-06 8.420331598979468e-08 1.019619523009703e-06 1.0230904994799879e-06 2.340419035706532
