# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2785732767778602 0.05245208740234375 3.511036838986e-07 1.5249935632063728e-08 1.0994503913935233e-08 1.8799990773817523e-08 0.0753008324382421
0.4443907034313484 0.05245208740234375 7.013200073163197e-07 4.365910569992556e-08 3.226848044973145e-08 5.42897075056771e-08 1.2254554406745346
0.6102081300848365 0.05245208740234375 1.854538889323919e-06 7.476114955787053e-08 9.420358066900552e-08 1.2026447561136294e-07 4.662419184270729
0.7760255567383247 0.05245208740234375 3.286911402686577e-06 7.842469202801119e-08 9.117554752309592e-08 1.2026392969558547e-07 6.765144934245407
0.9418429833918129 0.05245208740234375 3.2031575562669508e-06 1.3938856441855772e-07 4.591474294932878e-07 4.798390708362128e-07 7.520860729915678
1.1076604100453011 0.05245208740234375 3.633828002084099e-06 1.484201798468944e-07 6.607140920277205e-07 6.771791942977867e-07 7.8818379153225555
1.2734778366987893 0.05245208740234375 4.5695013318193476e-06 1.2532929503639177e-07 1.3222027331787063e-06 1.3281293234544444e-06 8.096815665261195
1.4392952633522775 0.05245208740234375 4.489607057917149e-06 1.4492677292120307e-07 4.2809245702909726e-07 4.5195898184964026e-07 8.229826523788102
1.6051126900057657 0.05245208740234375 2.931011854478847e-06 1.5951373648859455e-07 1.0799873371151069e-06 1.0917038428335463e-06 8.312518936253314
1.770930116659254 0.05245208740234375 4.786462191896089e-07 1.4229132275703577e-07 2.0900930831104587e-06 2.094931005211897e-06 8.364275838230435
1.9367475433127421 0.05245208740234375 -2.0815796377383237e-06 1.0921798930973793e-07 2.220519588697829e-06 2.2232039521779456e-06 8.396992777867219
2.1025649699662305 0.05245208740234375 -4.220373832882731e-06 8.421497015017497e-08 1.647549401614575e-06 1.6497003339873394e-06 8.417901158201767
2.2683823966197187 0.05245208740234375 -5.721708603589876e-06 8.067719011285596e-08 7.24049146910777e-07 7.28530010464037e-07 8.431405259842464
2.434199823273207 0.05245208740234375 -6.58434152863073e-06 8.94045743756518e-08 2.475190606389949e-07 2.6317078732051906e-07 8.44021231557784
2.600017249926695 0.05245208740234375 -6.913244590524014e-06 9.745186555056578e-08 1.0831312526709642e-06 1.0875064030210846e-06 8.446006702932246
