# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2740041516649806 0.05245208740234375 1.7574310232761288e-06 5.458521743876935e-08 3.1270589085139233e-07 3.174342768763333e-07 0.13491531385539351
0.4371018609893738 0.05245208740234375 3.820958022223751e-06 4.821190371331075e-08 2.701503290285795e-07 2.7441863627296036e-07 0.5942860670587943
0.600199570313767 0.05245208740234375 7.320749952862785e-06 7.535702113810658e-08 3.6817148651740916e-07 3.7580436947865285e-07 1.9405372797595213
0.7632972796381603 0.05245208740234375 1.2662577118363337e-05 1.4682252817225228e-07 4.716303503547962e-08 1.542115645879053e-07 3.5616951155398437
0.9263949889625535 0.05245208740234375 1.65085220099091e-05 3.0116537835802765e-07 8.231864016847026e-07 8.765480232366864e-07 4.499844782615895
1.0894926982869468 0.05245208740234375 2.294247813994145e-05 4.714259535384322e-07 2.692849192935013e-06 2.733803066345557e-06 4.890353259576746
1.2525904076113399 0.05245208740234375 3.204111624486272e-05 5.15165921046557e-07 5.310668292472733e-06 5.33559683998735e-06 0.12974454251994696
1.415688116935733 0.05245208740234375 3.490763541503994e-05 6.074449235076814e-07 5.358491814808335e-07 8.100146173921383e-07 5.119942495349444
1.5787858262601264 0.05245208740234375 2.6553288102003495e-05 6.965586118546752e-07 8.466257712188864e-06 8.494863951173459e-06 5.156213294453112
1.7418835355845195 0.05245208740234375 9.69762181706097e-06 6.88261926992074e-07 1.4970311324521844e-05 1.4986124436733262e-05 5.176409336831972
1.904981244908913 0.05245208740234375 -9.873232961171648e-06 6.332547288226811e-07 1.5482524357089086e-05 1.5495469403003998e-05 5.188380873510867
2.068078954233306 0.05245208740234375 -2.742432934996033e-05 6.157027697343816e-07 1.0464307178887385e-05 1.0482405002420612e-05 5.1957988547905725
2.231176663557699 0.05245208740234375 -4.0526601274159624e-05 6.517707302427952e-07 2.2684738798808857e-06 2.360249738587649e-06 5.200553538276796
2.3942743728820925 0.05245208740234375 -4.865196976436983e-05 7.008415361238776e-07 6.673762450074144e-06 6.710460796307219e-06 5.20368697872988
2.5573720822064856 0.05245208740234375 -5.2363874715405095e-05 7.29792150281575e-07 1.4663719273465785e-05 1.468186839314481e-05 5.205802244702859
