# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2285390298095481 0.05245208740234375 7.443533841564459e-08 4.298178649486628e-09 4.1135344160354826e-08 4.135929011593091e-08 0.014742536825650611
0.36457416660094577 0.05245208740234375 -8.134681227176761e-08 6.463006279540364e-09 4.5695957555442666e-08 4.6150741999215956e-08 0.18060923902703624
0.5006093033923434 0.05245208740234375 -2.358884477989589e-07 8.42888397335528e-09 6.882861253234999e-09 1.0882089140765626e-08 0.9946543411361215
0.6366444401837411 0.05245208740234375 -1.0582217505956624e-06 2.9455024362138728e-08 2.443479763588737e-07 2.4611690720235145e-07 2.2349913780268276
0.7726795769751388 0.05245208740234375 -1.3567092945356496e-06 2.9749104063582688e-08 2.1868199326433302e-07 2.2069622418756435e-07 3.4068711207557505
0.9087147137665365 0.05245208740234375 -3.173563214789453e-07 4.906423917033157e-08 6.960255177500779e-07 6.977526932406836e-07 4.408311399524068
1.0447498505579342 0.05245208740234375 -6.440707141881488e-08 6.445896712710846e-08 1.9472142541511935e-07 2.0511311990896522e-07 5.192606025100505
1.1807849873493317 0.05245208740234375 -1.592207413047953e-06 6.310078722372602e-08 1.482066584954476e-06 1.483409273122855e-06 5.754265962567502
1.3168201241407296 0.057220458984375 -3.643784213172589e-06 4.411454439643797e-08 1.5786423777107836e-06 1.5792586392771965e-06 6.134770434680386
1.452855260932127 0.05245208740234375 -4.533982913395899e-06 6.396854896153993e-08 4.945802023831284e-07 4.986998614854241e-07 6.385896974371164
1.588890397723525 0.05245208740234375 -3.6902757706755723e-06 7.435991116404142e-08 1.2014115167200438e-06 1.2037105253738875e-06 6.550132452604794
1.7249255345149224 0.05245208740234375 -1.3738623634333953e-06 7.676068158277969e-08 2.5672170992092888e-06 2.5683644283297507e-06 6.657505900803106
1.8609606713063203 0.05245208740234375 1.7212215629417046e-06 7.115890391352056e-08 3.1429241201988184e-06 3.1437295708972315e-06 6.727994013367703
1.9969958080977177 0.05245208740234375 4.914713219747819e-06 6.29877212456012e-08 2.88834565255178e-06 2.8890323746269235e-06 6.7745663734693355
2.1330309448891156 0.05245208740234375 7.729247828154483e-06 5.786141863441605e-08 2.0075608908566254e-06 2.008394551442379e-06 6.805574166556184
