# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2783963285321838 0.06666666666666668 4.799422199124665e-07 1.441125007750272e-08 2.078693902722406e-08 2.5293891810432273e-08 0.0007208992557545424
0.4949268062794379 0.06666666666666668 1.298058086425571e-06 2.5059916389900003e-08 6.413964670722892e-09 2.5867708678312815e-08 0.005365139221271696
0.711457284026692 0.06666666666666668 3.711745782033564e-06 7.835411143372443e-08 5.8638513888050485e-08 9.786645027570784e-08 0.05908531573496951
0.927987761773946 0.06666666666666668 4.496309433720504e-06 1.4379743075642522e-07 1.8028043789842627e-07 2.3060515471471411e-07 0.25621093923846855
1.1445182395212001 0.06666666666666668 6.471718594993165e-06 1.577039994803481e-07 1.6709057044180657e-06 1.6783314406007325e-06 0.7912438754728459
1.3610487172684542 0.06666666666666668 6.821163849429484e-06 1.767182786140309e-07 2.7717483900566566e-07 3.2871757083265707e-07 1.3619839744936977
1.5775791950157083 0.06666666666666668 3.466362591716367e-06 1.7568898514788044e-07 2.456013753084568e-06 2.462289620422999e-06 2.067484504733527
1.7941096727629624 0.06666666666666668 -1.2779950652772314e-06 1.3657917113486425e-07 3.301604764765174e-06 3.3044285274019755e-06 2.9355413871394798
2.0106401505102167 0.06666666666666668 -5.1877340313703175e-06 1.1119500723913211e-07 2.118995945449735e-06 2.1219114369990393e-06 3.5362810354581593
2.2271706282574706 0.06666666666666668 -7.500260915402488e-06 1.1694945375001351e-07 1.0037923066291677e-07 1.5412061731288777e-07 3.8813463371648136
