# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2320518402934959 0.05245208740234375 4.3260865521113714e-08 2.9553384974980187e-09 3.1133862148312956e-08 3.127381329331215e-08 0.019230312083509896
0.3701779357062911 0.05245208740234375 -5.225902968444792e-08 4.190707711510774e-09 2.0726708116703634e-08 2.114612164152907e-08 0.19495768042674436
0.5083040311190863 0.05245208740234375 -2.0965876016425254e-07 5.6025249089439455e-09 2.0013660916228234e-08 2.078304377672094e-08 0.9895858765366075
0.6464301265318815 0.05245208740234375 -7.253320527508465e-07 1.6465891113138014e-08 1.0952066323151159e-07 1.1075152931142708e-07 2.2338148742400272
0.7845562219446767 0.05245208740234375 -7.329653798071448e-07 1.813846494644159e-08 1.9618185493427591e-07 1.970185882501105e-07 3.400572778495784
0.9226823173574719 0.05245208740234375 -2.8427103158335347e-07 3.149494799627275e-08 2.3280964019538588e-07 2.34930330773174e-07 4.319190076622454
1.060808412770267 0.05245208740234375 -5.488665807010696e-07 4.138840664055451e-08 4.0886471810198556e-07 4.1095420415523193e-07 4.98810094398199
1.1989345081830622 0.05245208740234375 -1.5669733763965996e-06 3.841364734044765e-08 9.078273292376511e-07 9.086396799682275e-07 5.4490461679675635
1.3370606035958574 0.05245208740234375 -2.4002879116212428e-06 3.681885758498381e-08 6.140970915709934e-07 6.151998587043209e-07 5.756152223057596
1.4751866990086526 0.05245208740234375 -2.3261172031618505e-06 4.339836304936469e-08 2.883502993666662e-07 2.9159786189238506e-07 5.95748832327258
1.6133127944214478 0.05245208740234375 -1.2676295878259967e-06 4.8299051537998907e-08 1.2339454043354434e-06 1.2348903025208478e-06 6.088796583368554
1.751438889834243 0.05245208740234375 4.2996807631028647e-07 4.7578188005512396e-08 1.7889416484223681e-06 1.7895742246227251e-06 6.174514075102522
1.8895649852470382 0.05245208740234375 2.3261981539615084e-06 4.3748123748418035e-08 1.8112121474865506e-06 1.8117404178122067e-06 6.230715728530508
2.0276910806598334 0.05245208740234375 4.0747291131439085e-06 4.067194774204054e-08 1.3771747803777878e-06 1.3777752295065183e-06 6.267800119876941
2.1658171760726286 0.05245208740234375 5.475820255403571e-06 4.0365609970349665e-08 6.571996410738054e-07 6.584381145527778e-07 6.292454977780645
