# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2234404017329292 0.05245208740234375 1.8474710256003214e-06 1.076681589005589e-07 8.133210878422005e-07 8.204167382311604e-07 0.01862643557464874
0.35644064085967275 0.05245208740234375 1.4978306920096975e-06 1.386738692165914e-07 2.459705762972043e-07 2.823684940064651e-07 0.09713139201689815
0.4894408799864163 0.05245208740234375 -4.387444017741553e-06 3.0333116447832675e-07 9.807448029248573e-08 3.1879209373574323e-07 0.8268952367731859
0.6224411191131599 0.05245208740234375 -5.750017664547961e-06 3.622715106340098e-07 1.8513089013935234e-06 1.8864212932947777e-06 3.6143677591757357
0.7554413582399034 0.05245208740234375 -2.5327039343649937e-05 9.129971439467298e-07 7.650798336563204e-06 7.705081373458244e-06 6.457617631071463
0.888441597366647 0.05245208740234375 -2.3579314433472768e-05 1.0063004886611358e-06 2.1265114071048933e-05 2.1288910660909894e-05 7.914816229852222
1.0214418364933906 0.05245208740234375 -1.4624540274180035e-05 1.6000418548112747e-06 1.6992867209366657e-05 1.706803064012707e-05 8.524496029166539
1.1544420756201341 0.05245208740234375 -4.4614604728509615e-05 1.6961388016810037e-06 2.9568612333763778e-05 2.9617220027865127e-05 8.803265576080987
1.2874423147468776 0.05245208740234375 -9.488544291082105e-05 1.6205219399531916e-06 5.334881603100693e-05 5.3373422817616746e-05 8.949588767546269
1.4204425538736212 0.05245208740234375 -0.00012137435447000442 1.7184941339669683e-06 2.64854607168315e-05 2.6541153921246593e-05 9.03323292929852
1.5534427930003647 0.05245208740234375 -0.00010466874043198289 1.8185808546356792e-06 2.730447855087728e-05 2.736497369375978e-05 9.083216247733953
1.6864430321271082 0.05245208740234375 -5.285815061423342e-05 1.7776119473772788e-06 7.374450670606364e-05 7.376592827014464e-05 9.113876493804616
1.819443271253852 0.05245208740234375 1.5145201978146092e-05 1.6486333913807882e-06 9.377232203040569e-05 9.378681341762968e-05 9.133046672192087
1.9524435103805955 0.05245208740234375 8.235044542227966e-05 1.5405399834475449e-06 8.552235223394851e-05 8.553622621479252e-05 9.145231084459876
2.085443749507339 0.05245208740234375 0.00013827985694429425 1.508664000463573e-06 5.6753774556589565e-05 5.677382313607643e-05 9.15309491413062
