# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.25459817158707987 0.05245208740234375 8.307891161667156e-08 5.898230018017301e-09 2.728943780893292e-09 6.498942337389719e-09 0.003816065580617462
0.40614470229367505 0.05245208740234375 2.4305227401779784e-07 5.506792648784387e-09 9.76996509292024e-09 1.121503380260558e-08 0.0294820801817142
0.5576912330002701 0.05245208740234375 5.557330270382398e-07 1.107998232852535e-08 1.7640746358023913e-08 2.0831753177986916e-08 2.9978732380138357e-05
0.7092377637068653 0.05245208740234375 9.634494183724724e-07 2.372059587841778e-08 2.453982529595219e-08 3.4130187435510307e-08 0.3005348882900125
0.8607842944134605 0.05245208740234375 1.2284028148927005e-06 3.569765963766467e-08 1.3741458464429978e-07 1.4197567036845427e-07 0.49659162005567725
1.0123308251200558 0.05245208740234375 1.2569736755012806e-06 4.760543514645902e-08 1.477993958422668e-07 1.552769746833792e-07 0.6509505645113569
1.1638773558266506 0.05245208740234375 1.3457727332813375e-06 7.567025210201085e-08 1.4255305903004486e-07 1.613919505180024e-07 0.7656334621786798
1.315423886533246 0.05245208740234375 1.7994890135100495e-06 9.350279583716536e-08 5.739243876434558e-07 5.814911655057902e-07 0.8528629377724463
1.4669704172398412 0.05245208740234375 2.445808254101913e-06 9.078545375900534e-08 7.036611192658111e-07 7.094934597166083e-07 0.9159780720199036
1.618516947946436 0.05245208740234375 2.7620146292257034e-06 9.865331912271507e-08 2.9890711597079906e-07 3.1476648702158396e-07 0.9587821524031832
1.7700634786530314 0.05245208740234375 2.3707294809155886e-06 1.1907054290837861e-07 4.379416102410782e-07 4.538398926593436e-07 0.9867718331227123
1.9216100093596267 0.05245208740234375 1.2922019312316415e-06 1.2501003801382722e-07 1.10605570867396e-06 1.113097812545903e-06 1.0048491639107942
2.0731565400662215 0.05245208740234375 -1.7177123282948187e-07 1.1026751330298507e-07 1.4238284023235794e-06 1.4280918190905447e-06 1.0165222202030397
2.224703070772817 0.05245208740234375 -1.6697892632131597e-06 8.511098680020951e-08 1.3382863210760587e-06 1.3409899914814416e-06 1.0240946091575265
2.376249601479412 0.05245208740234375 -2.9481753170727543e-06 6.508111335407834e-08 9.554256403933602e-07 9.576396533333762e-07 1.0290362057401357
