# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2083128502266636 0.05245208740234375 4.7492576508432735e-08 4.7280966719319444e-08 3.999797196865926e-08 6.193002160115112e-08 0.0006868645309878634
0.33230859440920146 0.05245208740234375 -3.462611188573962e-07 1.3859901667860513e-08 7.914762187145882e-09 1.596058691658414e-08 0.004151550030431332
0.4563043385917393 0.05245208740234375 -1.113180864056132e-06 3.385402871010913e-08 7.598175877732636e-08 8.31824676647712e-08 0.03245069041467598
0.5803000827742771 0.05245208740234375 -2.787669532684354e-06 7.197477722579567e-08 3.715469645087832e-07 3.7845411266412994e-07 5.310276028829223e-05
0.704295826956815 0.05245208740234375 -4.9515146809273146e-06 1.491337351387518e-07 2.1078788182857823e-07 2.5820999609274234e-07 0.35982721670314505
0.8282915711393528 0.05245208740234375 -5.7626179501593224e-06 2.423493714170233e-07 1.356108800681583e-06 1.377593661829303e-06 0.6204716333051932
0.9522873153218907 0.05245208740234375 -4.775935559853527e-06 3.12811742928032e-07 3.0316866084177993e-06 3.0477819604055493e-06 0.004089757069397854
1.0762830595044286 0.05245208740234375 -5.448633164383882e-06 4.424815067947887e-07 1.449785167350421e-06 1.5158056984075087e-06 0.9600087426608753
1.2002788036869665 0.05245208740234375 -1.1970455111008455e-05 6.119400489504308e-07 4.228795783285931e-06 4.272842660366319e-06 1.0449759542169692
1.3242745478695042 0.05245208740234375 -2.3778822364931467e-05 6.956283227342155e-07 9.857611414005036e-06 9.882125356061438e-06 1.1003595649737457
1.448270292052042 0.05245208740234375 -3.503745457117756e-05 7.129165425228252e-07 1.0049226161093632e-05 1.0074482439977318e-05 1.1357625194014511
1.57226603623458 0.05245208740234375 -3.9270000392631425e-05 7.610448028696248e-07 3.237765401905468e-06 3.3260057110219975e-06 1.1577811867781838
1.6962617804171178 0.05245208740234375 -3.363111139944209e-05 8.249693183555692e-07 7.510409205677629e-06 7.555582096235559e-06 1.1713431755826582
1.8202575245996557 0.05245208740234375 -1.955052840429945e-05 8.328383486419682e-07 1.741284875454357e-05 1.7432754270727798e-05 1.1797453124567956
1.9442532687821934 0.05245208740234375 -8.106541211887041e-07 7.706367286712387e-07 2.2982185609658812e-05 2.299510244300698e-05 1.1850174781179301
