# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2783963285321838 2.13623046875 2.8171087085002e-07 3.6415109774519123e-09 2.0456423988231523e-09 4.1767517310424045e-09 0.00020060450356085765
0.44410842884895985 0.133514404296875 6.136366159500965e-07 1.0636324343779144e-08 6.9754753238577076e-09 1.2719616800038303e-08 5.894783806529011e-05
0.6098205291657359 0.05245208740234375 1.0820942399878286e-06 2.588275473932193e-08 5.787538040619641e-09 2.6521926579106414e-08 0.18572043540777328
0.775532629482512 0.05245208740234375 1.4568322936241232e-06 4.547707528495516e-08 8.646276928389285e-08 9.769326920885167e-08 0.37457387040753726
0.9412447297992881 0.05245208740234375 1.609520844423425e-06 6.924723207285919e-08 9.468243308869618e-08 1.1730278038200051e-07 0.5549651043215986
1.1069568301160642 0.05245208740234375 1.787878162930871e-06 9.805836338267351e-08 1.3837065964551218e-07 1.6959328430106725e-07 0.6888647446410128
1.27266893043284 0.05245208740234375 2.2758076829628202e-06 1.1073325069595403e-07 4.7131215653378496e-07 4.841456410071457e-07 0.7817513892575583
1.438381030749616 0.05245208740234375 2.8578041341056034e-06 1.20341051398108e-07 4.969491272385416e-07 5.113124325837876e-07 0.04199325948754727
1.6040931310663922 0.05245208740234375 2.9513920393634155e-06 1.5920104349242106e-07 2.3633937653828155e-08 1.6094575253202795e-07 0.8844824861209493
1.7698052313831683 0.05245208740234375 2.188390482441447e-06 1.91894858992625e-07 6.989392743925459e-07 7.24803246540865e-07 0.9093834103399027
1.9355173316999443 0.05245208740234375 6.922425239991072e-07 1.8722071372028807e-07 1.2480514216704762e-06 1.2620158266755733e-06 0.9246366124976505
2.1012294320167206 0.05245208740234375 -1.1076266548217947e-06 1.5085847619649975e-07 1.3713094299455917e-06 1.3795824848475112e-06 0.9340102037371014
2.2669415323334965 0.05245208740234375 -2.781714093350377e-06 1.0821537020066523e-07 1.077994617468263e-06 1.0834126460579155e-06 0.9398241234809467
2.432653632650273 0.05245208740234375 -4.067154739904269e-06 8.93383659439979e-08 5.311001542670355e-07 5.385617118696915e-07 0.9434678633137195
2.5983657329670486 0.05245208740234375 -4.879667712779145e-06 1.0020599897615066e-07 8.601732616047014e-08 1.3206143506188703e-07 0.9457734819124828
