# Energy 	 Lambda(HLT) 	 Rho(HLT) 	 Stat(HLT) 	 Sys(HLT) 	 Quadrature 	 A/A0
0.2782452012119448 0.05245208740234375 8.284179035037799e-08 3.0731244611195553e-09 6.713825800878477e-09 7.383735561223254e-09 0.017711709074551982
0.44386734479048334 0.133514404296875 1.824328934615623e-07 3.146812091801894e-09 4.823101683945137e-09 5.75888324198234e-09 0.00010827266641364212
0.6094894883690218 0.05245208740234375 3.1315903130677946e-07 8.337279543951015e-09 2.2188221357698492e-09 8.627479461822341e-09 0.21555893318747088
0.7751116319475604 0.05245208740234375 3.9552579304296446e-07 1.29629142681041e-08 3.018974484860248e-08 3.285510371838654e-08 0.36997327642922595
0.9407337755260989 0.05245208740234375 3.866683534554479e-07 1.6972718692531026e-08 3.999474846518228e-08 4.344712976260909e-08 0.5039112032352671
1.1063559191046375 0.05245208740234375 3.75905167377093e-07 2.6133036508134742e-08 3.856651657057732e-08 4.658660534449917e-08 0.620890996032087
1.271978062683176 0.05245208740234375 4.71759880930554e-07 3.2624406960200796e-08 1.6091615558678897e-07 1.641900150993856e-07 0.7226111098669478
1.4376002062617146 0.05245208740234375 6.329267724934846e-07 3.3669301993833487e-08 1.8893861695150523e-07 1.9191514497897133e-07 0.8008006007138544
1.6032223498402531 0.05245208740234375 7.002146106318826e-07 3.8796003307102174e-08 5.1570599891260104e-08 6.453415100355098e-08 0.8544600740839056
1.7688444934187917 0.05245208740234375 5.58394193415592e-07 4.550839164975251e-08 1.8055689320509336e-07 1.8620366643657356e-07 0.8892074788185352
1.9344666369973302 0.05245208740234375 2.1948575333234885e-07 4.525160047357891e-08 3.7551095514461804e-07 3.7822768906975036e-07 0.9112860550210956
2.100088780575869 0.05245208740234375 -2.1717216579081846e-07 3.7615216771553946e-08 4.4641436248713826e-07 4.479963030735511e-07 0.9252949247352117
2.2657109241544076 0.05245208740234375 -6.420743624813215e-07 2.7919429567552465e-08 3.851063289536971e-07 3.861170536865352e-07 0.9342206679695507
2.431333067732946 0.05245208740234375 -9.820602528640794e-07 2.3013363506653617e-08 2.347737408777903e-07 2.3589897054807424e-07 0.9399372471548868
2.5969552113114847 0.05245208740234375 -1.2081457423049167e-06 2.493721208511164e-08 5.065898020954291e-08 5.64641197792784e-08 0.9436164822228075
